phenotype	true_marker	peak_marker	max_lod	cutoff	non_missing_count	type	pos	chr	pos1	pos2	midpos	gchr	gpos1	gpos2	gposmid
X4_8555000_8560000	4_1331	c4.loc122	39.8466927839971	3.00750978874156	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8555000	8560000	8557500
X4_8560000_8565000	4_1235	c4.loc120	16.2788766096754	2.90702567561955	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8560000	8565000	8562500
X4_8565000_8570000	4_1331	c4.loc122	38.698892786453	3.05343713056962	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8565000	8570000	8567500
X4_8570000_8575000	4_1255	4_1255	9.15940224514277	2.87445772379007	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8570000	8575000	8572500
X4_8575000_8580000	4_1255	c4.loc121	23.6778879090333	3.04693233085623	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8575000	8580000	8577500
X4_8580000_8585000	4_1331	4_1331	45.4978880022825	3.13879120619046	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8580000	8585000	8582500
X4_8585000_8590000	4_1235	4_1235	3.9933615654047	2.92074558337913	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8585000	8590000	8587500
X4_8590000_8595000	4_1331	c4.loc123	9.43691678416658	3.12098823007561	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8590000	8595000	8592500
X4_8595000_8600000	4_1235	4_1235	3.00744770295059	2.96391426991055	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8595000	8600000	8597500
X4_8600000_8605000	4_1255	4_1255	8.1819485098315	2.86605610953398	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8600000	8605000	8602500
X4_860000_865000	4_93	4_93	8.54210252508474	3.02567612122861	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	860000	865000	862500
X4_8605000_8610000	4_1331	c4.loc122	16.3408298041521	3.05383695678496	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8605000	8610000	8607500
X4_8610000_8615000	4_1255	c4.loc121	35.7895239256093	3.16073886368786	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8610000	8615000	8612500
X4_8615000_8620000	4_1331	c4.loc122	27.6505148298234	2.99973175929238	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8615000	8620000	8617500
X4_8620000_8625000	4_1235	4_1235	9.90384999284429	3.01519308641305	68	Y	4-8010545_4-8290838	4	8010545	8290838	8150691.5	4	8620000	8625000	8622500
X4_8625000_8630000	4_1255	c4.loc121	17.5284509040099	3.00215360338678	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8625000	8630000	8627500
X4_8630000_8635000	4_1331	c4.loc122	23.0743314930711	2.98789114299708	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8630000	8635000	8632500
X4_8635000_8640000	4_1331	4_1331	26.0229588942753	3.0137680043808	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8635000	8640000	8637500
X4_8645000_8650000	4_1255	4_1255	8.2699454468073	2.72874657341085	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8645000	8650000	8647500
X4_8650000_8655000	4_1255	c4.loc121	20.0382112570746	3.06533166797934	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8650000	8655000	8652500
X4_865000_870000	4_75	4_75	5.88656283429569	2.90518147962632	68	Y	4-589640_4-861030	4	589640	861030	725335	4	865000	870000	867500
X4_8655000_8660000	4_1331	c4.loc122	39.6586026754064	3.2612378447465	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8655000	8660000	8657500
X4_8660000_8665000	4_1331	c4.loc122	35.7838924837879	3.014400835758	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8660000	8665000	8662500
X4_8665000_8670000	4_1331	4_1331	10.9390361468598	2.96776608455431	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8665000	8670000	8667500
X4_8670000_8675000	4_1331	4_1331	12.1320036814219	2.81600558965754	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8670000	8675000	8672500
X4_8675000_8680000	4_1255	c4.loc121	30.7412231720848	3.18245784082854	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8675000	8680000	8677500
X4_8680000_8685000	4_1331	c4.loc122	36.5597682088682	2.92344864534493	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8680000	8685000	8682500
X4_8685000_8690000	4_1331	c4.loc122	38.7527522030592	2.99792855668763	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8685000	8690000	8687500
X4_8695000_8700000	4_1331	c4.loc122	37.7619168896038	3.1549515720571	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8695000	8700000	8697500
X4_8700000_8705000	4_1331	4_1331	28.484291239816	3.13960848655483	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8700000	8705000	8702500
X4_870000_875000	1_852	1_852	3.46787573842331	2.89139451603566	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	4	870000	875000	872500
X4_8705000_8710000	4_1331	c4.loc122	71.4736643813972	3.05271856704154	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8705000	8710000	8707500
X4_8715000_8720000	4_1331	4_1331	12.2167750371238	3.04832739661667	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8715000	8720000	8717500
X4_8720000_8725000	4_1255	4_1255	4.15506280232069	2.59581032312431	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8720000	8725000	8722500
X4_8725000_8730000	4_1331	c4.loc123	19.5596812398602	3.03832772433253	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8725000	8730000	8727500
X4_8730000_8735000	4_1331	c4.loc122	22.6683326393523	3.08285535959427	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8730000	8735000	8732500
X4_8740000_8745000	4_1255	4_1255	7.41559897899829	2.86388825006709	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8740000	8745000	8742500
X4_8745000_8750000	2_2263	2_2263	7.30940803795104	3.00180725577741	68	Y	2-16282918_2-16990751	2	16282918	16990751	16636834.5	4	8745000	8750000	8747500
X4_8750000_8755000	4_1255	4_1255	5.46648242100079	2.89998479286391	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8750000	8755000	8752500
X4_875000_880000	4_93	4_93	44.0311857586711	3.07499020391453	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	875000	880000	877500
X4_8765000_8770000	4_1331	c4.loc123	8.48106121207294	3.04762437209653	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8765000	8770000	8767500
X4_8770000_8775000	4_1331	4_1331	44.5865065904646	3.18760335446121	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8770000	8775000	8772500
X4_8775000_8780000	4_1331	c4.loc123	14.6733282325508	3.10306854422597	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8775000	8780000	8777500
X4_8780000_8785000	4_1446	4_1446	4.48584089750667	2.10432179675874	68	Y	4-9781716_4-10178789	4	9781716	10178789	9980252.5	4	8780000	8785000	8782500
X4_8790000_8795000	4_1255	c4.loc121	9.81430968629299	2.94482277762194	68	Y	4-8122090_4-8467741	4	8122090	8467741	8294915.5	4	8790000	8795000	8792500
X4_8795000_8800000	4_1331	c4.loc123	9.13612604292485	2.8925485364098	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8795000	8800000	8797500
X4_8800000_8805000	4_1331	c4.loc122	30.228302169532	2.98560689718866	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8800000	8805000	8802500
X4_880000_885000	4_93	c4.loc18	37.2614887003455	3.09965812207636	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	880000	885000	882500
X4_8805000_8810000	4_1331	4_1331	14.6525546190715	3.10237742368301	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8805000	8810000	8807500
X4_8810000_8815000	4_1331	4_1331	28.1381921661727	3.02122339081913	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8810000	8815000	8812500
X4_8815000_8820000	4_1331	c4.loc122	38.2254713938903	3.13319731692056	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8815000	8820000	8817500
X4_8820000_8825000	4_1331	c4.loc122	17.2404073773531	3.06569031232316	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8820000	8825000	8822500
X4_8825000_8830000	4_1331	c4.loc122	25.0211589377382	2.94049635899965	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8825000	8830000	8827500
X4_8830000_8835000	4_1331	c4.loc122	27.5216635922965	3.05452956764021	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8830000	8835000	8832500
X4_8835000_8840000	4_1331	4_1331	27.4328567979524	3.00664790529053	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8835000	8840000	8837500
X4_8845000_8850000	4_1331	c4.loc122	36.0324200231665	2.98166192344506	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8845000	8850000	8847500
X4_885000_890000	4_93	c4.loc18	32.5083166554712	3.05630612523876	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	885000	890000	887500
X4_8855000_8860000	4_1331	4_1331	42.1586419553519	3.20285339053413	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8855000	8860000	8857500
X4_8860000_8865000	4_1331	c4.loc122	24.4915318975767	2.94160347361877	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8860000	8865000	8862500
X4_8865000_8870000	4_1331	c4.loc122	22.702914413347	2.95588043673789	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	8865000	8870000	8867500
X4_8870000_8875000	4_1339	4_1339	20.191507590443	2.98670136689829	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8870000	8875000	8872500
X4_8875000_8880000	4_1339	4_1339	16.807087031665	3.02963034246715	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8875000	8880000	8877500
X4_8880000_8885000	4_1425	4_1425	6.30521126109318	3.0539077737502	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	8880000	8885000	8882500
X4_8885000_8890000	4_1339	4_1339	38.6087278767128	3.12758961561237	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8885000	8890000	8887500
X4_8890000_8895000	4_1339	c4.loc124	31.9946088002317	3.02422273534909	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8890000	8895000	8892500
X4_8895000_8900000	4_1339	4_1339	36.7009727023485	3.08163902461736	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8895000	8900000	8897500
X4_890000_895000	4_93	c4.loc18	27.1986603651446	3.12411038123628	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	890000	895000	892500
X4_8910000_8915000	2_2365	2_2365	2.39457989812162	2.31088139264081	68	Y	2-18264474_2-19232740	2	18264474	19232740	18748607	4	8910000	8915000	8912500
X4_8915000_8920000	4_1339	4_1339	42.0094085570021	2.97027968391846	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8915000	8920000	8917500
X4_8920000_8925000	4_1339	4_1339	49.4600486948845	3.13345613855645	68	Y	4-8803802_4-9084883	4	8803802	9084883	8944342.5	4	8920000	8925000	8922500
X4_8940000_8945000	5_2031	5_2031	4.76611944213762	2.94948153771192	68	Y	5-20413527_5-21560183	5	20413527	21560183	20986855	4	8940000	8945000	8942500
X4_8950000_8955000	4_1370	4_1370	34.2360553073617	3.09101183922248	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	8950000	8955000	8952500
X4_895000_900000	4_93	c4.loc18	32.5396326865523	3.14161492993444	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	895000	900000	897500
X4_8955000_8960000	4_1370	4_1370	22.9322730937897	3.08213922466845	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	8955000	8960000	8957500
X4_8960000_8965000	4_1443	4_1443	13.2931233024884	2.98416129431925	68	Y	4-9727563_4-10157169	4	9727563	10157169	9942366	4	8960000	8965000	8962500
X4_8970000_8975000	4_1370	c4.loc125	38.0645046296644	3.09693858263775	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	8970000	8975000	8972500
X4_8980000_8985000	4_1370	4_1370	4.76977579241957	2.8479765907324	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	8980000	8985000	8982500
X4_8985000_8990000	4_1370	c4.loc125	33.9444688128759	3.10307895475365	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	8985000	8990000	8987500
X4_8990000_8995000	4_1370	4_1370	43.7507076089418	3.01709480337581	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	8990000	8995000	8992500
X4_8995000_9000000	4_1370	4_1370	24.1667537899719	3.11857238676429	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	8995000	9000000	8997500
X4_9000000_9005000	4_1370	c4.loc125	25.5946119254778	2.9817234583487	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9000000	9005000	9002500
X4_900000_905000	4_103	4_103	22.4079219209828	2.99129034530727	68	Y	4-773974_4-1096915	4	773974	1096915	935444.5	4	900000	905000	902500
X4_90000_95000	4_1	4_1	25.8147077197671	3.20993802969067	68	Y	4-1590_4-308466	4	1590	308466	155028	4	90000	95000	92500
X4_9005000_9010000	4_1370	4_1370	3.81886450400836	2.81955075789023	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9005000	9010000	9007500
X4_9010000_9015000	4_1370	4_1370	31.3489590121595	3.05245448830953	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9010000	9015000	9012500
X4_9015000_9020000	4_1370	4_1370	26.3082200255201	3.00403716844677	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9015000	9020000	9017500
X4_9020000_9025000	4_1370	4_1370	44.0061015668621	3.13151741602783	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9020000	9025000	9022500
X4_9025000_9030000	4_1370	4_1370	39.6603597237281	3.16746742116106	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9025000	9030000	9027500
X4_9030000_9035000	4_1443	4_1443	15.0899735949697	2.74758527720257	68	Y	4-9727563_4-10157169	4	9727563	10157169	9942366	4	9030000	9035000	9032500
X4_9040000_9045000	4_1370	4_1370	14.6665560824632	2.9270012998179	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9040000	9045000	9042500
X4_9050000_9055000	5_2070	c5.loc179	2.9142575988243	2.81854224887436	68	Y	5-21553167_5-22138282	5	21553167	22138282	21845724.5	4	9050000	9055000	9052500
X4_905000_910000	4_98	c4.loc19	36.296553024193	3.05881839819062	68	Y	4-736727_4-1066765	4	736727	1066765	901746	4	905000	910000	907500
X4_9060000_9065000	4_1370	4_1370	17.2457130019012	3.17406656202814	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9060000	9065000	9062500
X4_9065000_9070000	3_881	3_881	1.97181164344278	1.764565430194	68	Y	3-10375951_3-11397948	3	10375951	11397948	10886949.5	4	9065000	9070000	9067500
X4_9075000_9080000	4_1370	c4.loc125	28.9933027744838	3.23637120394746	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9075000	9080000	9077500
X4_9085000_9090000	4_1370	4_1370	32.7096169099319	3.19917012705655	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9085000	9090000	9087500
X4_9095000_9100000	4_1370	c4.loc125	23.3326232903004	3.10078251948003	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9095000	9100000	9097500
X4_9100000_9105000	4_1331	c4.loc123	10.9524561988652	2.77764954272645	68	Y	4-8775333_4-9015782	4	8775333	9015782	8895557.5	4	9100000	9105000	9102500
X4_910000_915000	4_93	c4.loc18	25.5554001048699	3.03257582524444	68	Y	4-708867_4-1041443	4	708867	1041443	875155	4	910000	915000	912500
X4_9105000_9110000	4_1370	4_1370	31.2955529834451	3.05340117640119	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9105000	9110000	9107500
X4_9110000_9115000	4_1370	4_1370	24.1592145953695	3.1611866861742	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9110000	9115000	9112500
X4_9115000_9120000	4_1370	4_1370	27.5258145164823	3.14314326124137	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9115000	9120000	9117500
X4_9120000_9125000	4_1370	4_1370	33.3402080505546	3.11076418604833	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9120000	9125000	9122500
X4_9125000_9130000	4_1370	4_1370	21.9994953721964	3.05703213727969	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9125000	9130000	9127500
X4_9130000_9135000	4_1370	c4.loc125	20.421055819965	3.05209464488966	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9130000	9135000	9132500
X4_9135000_9140000	4_1370	4_1370	12.8973242924419	2.92447156915016	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9135000	9140000	9137500
X4_9140000_9145000	4_1370	4_1370	33.6497376673433	3.09787051368056	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9140000	9145000	9142500
X4_9145000_9150000	4_1370	4_1370	28.7996030530473	3.01565518186463	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9145000	9150000	9147500
X4_9150000_9155000	4_1370	4_1370	45.3730489592444	3.04294329203548	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9150000	9155000	9152500
X4_915000_920000	4_103	c4.loc20	35.0914492852813	3.10817352754568	68	Y	4-773974_4-1096915	4	773974	1096915	935444.5	4	915000	920000	917500
X4_9155000_9160000	4_1370	c4.loc125	25.3288083488249	3.17086420542363	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9155000	9160000	9157500
X4_9165000_9170000	4_1370	4_1370	20.1241262175401	2.97832682069492	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9165000	9170000	9167500
X4_9170000_9175000	4_1071	4_1071	11.8808895662093	3.04312848512858	68	Y	4-6845125_4-7138125	4	6845125	7138125	6991625	4	9170000	9175000	9172500
X4_9175000_9180000	4_1370	c4.loc125	13.7613761888882	3.02161617437364	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9175000	9180000	9177500
X4_9180000_9185000	4_1370	4_1370	25.936215695932	2.97591245780081	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9180000	9185000	9182500
X4_9185000_9190000	2_2315	2_2315	2.57359774428109	2.55429114348271	68	Y	2-17228722_2-18118508	2	17228722	18118508	17673615	4	9185000	9190000	9187500
X4_9190000_9195000	4_1370	4_1370	7.58915772789968	2.93817485315048	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9190000	9195000	9192500
X4_9195000_9200000	4_1370	4_1370	30.6671196942055	2.96240617130065	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9195000	9200000	9197500
X4_9200000_9205000	1_2093	c1.loc143	5.62363109100612	2.78617886714528	68	Y	1-19284038_1-19590474	1	19284038	19590474	19437256	4	9200000	9205000	9202500
X4_920000_925000	4_103	4_103	5.50749086624212	2.84082434302838	68	Y	4-773974_4-1096915	4	773974	1096915	935444.5	4	920000	925000	922500
X4_9205000_9210000	4_1370	4_1370	25.4585569161475	2.99567466080214	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9205000	9210000	9207500
X4_9210000_9215000	4_1370	4_1370	37.0111952284321	3.11388749974578	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9210000	9215000	9212500
X4_9220000_9225000	4_1370	4_1370	41.4470528395854	3.12901648964173	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9220000	9225000	9222500
X4_9225000_9230000	4_1370	4_1370	27.9326078637897	3.07092662730269	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9225000	9230000	9227500
X4_9230000_9235000	4_1370	4_1370	31.5565309870743	3.03655012788334	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9230000	9235000	9232500
X4_9235000_9240000	4_1370	4_1370	30.2229056412764	3.04525397566613	68	Y	4-9012307_4-9357161	4	9012307	9357161	9184734	4	9235000	9240000	9237500
X4_9245000_9250000	4_1425	c4.loc126	32.6648008362004	3.11913561381902	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9245000	9250000	9247500
X4_925000_930000	4_103	4_103	23.5303167198421	3.02385328944	68	Y	4-773974_4-1096915	4	773974	1096915	935444.5	4	925000	930000	927500
X4_9255000_9260000	4_1425	4_1425	27.8668791028837	2.97923898721315	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9255000	9260000	9257500
X4_9260000_9265000	4_1425	4_1425	29.828367261139	3.08606686031604	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9260000	9265000	9262500
X4_9265000_9270000	4_1425	4_1425	43.3099821391319	3.02406193483352	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9265000	9270000	9267500
X4_9270000_9275000	4_1425	4_1425	35.9556763321285	2.98652082117932	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9270000	9275000	9272500
X4_9275000_9280000	4_1425	c4.loc127	36.904027066175	3.12032328485237	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9275000	9280000	9277500
X4_9280000_9285000	4_1425	4_1425	11.5085864884155	2.88469452254979	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9280000	9285000	9282500
X4_9290000_9295000	4_1425	4_1425	4.41147921441342	2.6971552740007	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9290000	9295000	9292500
X4_9300000_9305000	4_1425	4_1425	24.1503906754405	2.93231598991151	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9300000	9305000	9302500
X4_930000_935000	4_98	c4.loc19	28.9286729292358	2.97252404676725	68	Y	4-736727_4-1066765	4	736727	1066765	901746	4	930000	935000	932500
X4_9315000_9320000	4_1425	c4.loc127	54.1346508956515	3.11229489876818	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9315000	9320000	9317500
X4_9320000_9325000	4_1425	4_1425	2.23103283469231	2.18534767782353	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9320000	9325000	9322500
X4_9330000_9335000	4_1425	4_1425	35.0781760642555	3.04496511720619	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9330000	9335000	9332500
X4_9335000_9340000	4_1425	4_1425	43.8894218664674	2.9918567931157	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9335000	9340000	9337500
X4_9340000_9345000	4_1425	c4.loc126	14.234803574821	3.02952375934328	68	Y	4-9553024_4-10009801	4	9553024	10009801	9781412.5	4	9340000	9345000	9342500
X4_9345000_9350000	4_1452	4_1452	3.28751722470588	2.7097084355924	68	Y	4-9881961_4-10224710	4	9881961	10224710	10053335.5	4	9345000	9350000	9347500
